tweet_id,user_handle,timestamp,tweet_text,candidate,party,retweets,likes,sentiment
662,@patriot695,11/9/2024 23:48,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,113,458,positive
663,@freedom744,11/13/2024 14:39,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,550,407,positive
664,@eco659,11/18/2024 21:32,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,167,124,positive
665,@news841,11/14/2024 3:15,Trump knows how to get things DONE.,Donald Trump,Republican Party,268,250,positive
666,@eco812,11/16/2024 14:52,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,316,263,positive
667,@progressive182,11/18/2024 9:33,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,493,11,positive
668,@voice675,11/10/2024 0:15,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,412,370,positive
669,@market203,11/7/2024 20:26,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,255,453,negative
670,@voice315,11/8/2024 3:46,Donald Trump's ideas feel outdated and polarizing.,Donald Trump,Republican Party,205,458,negative
671,@market378,11/12/2024 11:51,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,171,172,positive
672,@patriot539,11/19/2024 21:16,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,568,248,positive
673,@progressive534,11/18/2024 20:22,Finally a candidate who respects personal choice!,Chase Oliver,Libertarian Party,520,141,positive
674,@voice447,11/10/2024 18:11,Finally a candidate who respects personal choice!,Chase Oliver,Libertarian Party,184,421,positive
675,@freedom842,11/16/2024 20:42,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,101,462,positive
676,@eco215,11/19/2024 23:32,"Haven't heard much from Chase lately, but he's consistent.",Chase Oliver,Libertarian Party,93,108,neutral
677,@patriot683,11/17/2024 9:32,Kamala Harris seems out of touch lately.,Kamala Harris,Democratic Party,63,274,negative
678,@eco640,11/19/2024 7:26,Chase Oliver had another small rally today.,Chase Oliver,Libertarian Party,575,351,neutral
679,@voice270,11/11/2024 14:42,Jill Stein mentioned clean energy in her latest speech.,Jill Stein,Green Party,64,331,neutral
680,@patriot188,11/8/2024 21:24,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,303,288,positive
681,@user365,11/13/2024 20:46,"Not sure Jill Stein can make it far, but her ideas are interesting.",Jill Stein,Green Party,288,217,neutral
682,@news556,11/20/2024 2:00,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,129,455,positive
683,@voice638,11/10/2024 19:39,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,206,217,negative
684,@user358,11/16/2024 23:14,Interesting hearing Kennedy's take on the debates.,Robert Kennedy,Independent,313,140,neutral
685,@freedom928,11/19/2024 5:31,"Haven't heard much from Chase lately, but he's consistent.",Chase Oliver,Libertarian Party,400,156,neutral
686,@market604,11/17/2024 19:03,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,20,81,positive
687,@politics537,11/17/2024 9:53,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,565,32,positive
688,@eco680,11/8/2024 11:24,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,346,26,positive
689,@user890,11/13/2024 19:20,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,86,115,positive
690,@voice486,11/17/2024 8:50,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,541,475,positive
691,@freedom819,11/9/2024 9:17,Stein's proposals sound reasonable but lack details.,Jill Stein,Green Party,194,181,neutral
692,@voter101,11/7/2024 9:38,"She's still polling low, but her base is loyal.",Jill Stein,Green Party,223,462,neutral
693,@progressive329,11/19/2024 14:19,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,293,467,positive
694,@market101,11/10/2024 9:40,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,202,182,positive
695,@market732,11/8/2024 1:23,Not convinced by Harris' promises anymore.,Kamala Harris,Democratic Party,431,453,negative
696,@market744,11/14/2024 6:19,Donald Trump's ideas feel outdated and polarizing.,Donald Trump,Republican Party,221,33,negative
697,@user416,11/14/2024 5:29,Not sure Kennedy's independent run is helping anyone.,Robert Kennedy,Independent,262,136,negative
698,@voter125,11/10/2024 10:30,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,419,149,positive
699,@user590,11/18/2024 10:37,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,386,420,positive
700,@politics391,11/14/2024 14:59,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,600,324,positive
701,@news111,11/20/2024 16:20,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,274,110,positive
702,@progressive330,11/16/2024 13:14,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,417,155,positive
703,@politics747,11/11/2024 13:27,Trump's campaign seems focused on the economy again.,Donald Trump,Republican Party,278,412,neutral
704,@eco584,11/9/2024 6:51,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,257,163,positive
705,@patriot758,11/17/2024 6:38,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,71,70,positive
706,@progressive237,11/16/2024 18:32,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,342,384,positive
707,@freedom805,11/16/2024 22:57,Same old rhetoric from Trump... getting tired of it.,Donald Trump,Republican Party,29,390,negative
708,@voice987,11/11/2024 4:01,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,499,82,positive
709,@voice153,11/7/2024 14:22,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,340,385,positive
710,@eco497,11/9/2024 2:59,Trump knows how to get things DONE.,Donald Trump,Republican Party,142,197,positive
711,@patriot167,11/15/2024 10:49,"Haven't heard much from Chase lately, but he's consistent.",Chase Oliver,Libertarian Party,551,82,neutral
712,@voter520,11/15/2024 4:09,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,407,456,positive
713,@patriot256,11/13/2024 7:37,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,58,125,positive
714,@freedom236,11/21/2024 2:13,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,269,194,positive
715,@news963,11/16/2024 17:35,"Kennedy gave a long interview today, pretty balanced.",Robert Kennedy,Independent,378,491,neutral
716,@voter246,11/19/2024 10:05,Interesting hearing Kennedy's take on the debates.,Robert Kennedy,Independent,403,445,neutral
717,@eco108,11/20/2024 23:22,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,85,152,positive
718,@market557,11/14/2024 7:09,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,371,328,positive
719,@patriot761,11/18/2024 8:37,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,555,114,positive
720,@freedom723,11/19/2024 8:30,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,119,105,positive
721,@voter836,11/11/2024 13:55,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,57,98,positive
722,@politics279,11/19/2024 5:07,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,487,166,positive
723,@voter391,11/14/2024 10:42,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,60,182,positive
724,@user704,11/20/2024 3:04,Trump's campaign seems focused on the economy again.,Donald Trump,Republican Party,89,314,neutral
725,@voice931,11/20/2024 0:12,Her campaign lacks serious traction.,Jill Stein,Green Party,593,451,negative
726,@news253,11/15/2024 22:34,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,347,423,positive
727,@eco918,11/15/2024 7:24,Finally a candidate who respects personal choice!,Chase Oliver,Libertarian Party,566,13,positive
728,@politics604,11/14/2024 0:12,"Kamala's debate performance was decent, nothing groundbreaking.",Kamala Harris,Democratic Party,516,486,neutral
729,@market800,11/13/2024 13:13,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,430,298,positive
730,@user797,11/18/2024 5:59,"Another campaign stop for Kamala, crowd seemed engaged.",Kamala Harris,Democratic Party,391,130,neutral
731,@market529,11/8/2024 7:24,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,118,465,positive
732,@progressive335,11/18/2024 20:50,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,176,73,positive
733,@user888,11/12/2024 18:58,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,126,338,negative
734,@market564,11/11/2024 13:09,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,262,310,positive
735,@eco121,11/7/2024 23:13,Not sure Kennedy's independent run is helping anyone.,Robert Kennedy,Independent,546,180,negative
736,@politics668,11/15/2024 17:51,Finally a candidate who respects personal choice!,Chase Oliver,Libertarian Party,332,371,positive
737,@politics981,11/20/2024 8:36,Trump knows how to get things DONE.,Donald Trump,Republican Party,71,158,positive
738,@freedom333,11/7/2024 13:42,Jill Stein keeps climate action front and center,Jill Stein,Green Party,212,492,positive
739,@voter645,11/20/2024 23:17,Trump knows how to get things DONE.,Donald Trump,Republican Party,120,469,positive
740,@freedom898,11/13/2024 14:39,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,571,374,positive
741,@news363,11/20/2024 19:38,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,220,208,positive
742,@freedom549,11/14/2024 0:04,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,249,79,positive
743,@voice766,11/16/2024 9:39,Stein's proposals sound reasonable but lack details.,Jill Stein,Green Party,165,26,neutral
744,@user963,11/17/2024 11:22,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,75,110,positive
745,@voter658,11/12/2024 17:24,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,96,58,positive
746,@freedom639,11/14/2024 20:44,"Trump is so divisive. We need unity, not chaos.",Donald Trump,Republican Party,394,379,negative
747,@news663,11/17/2024 8:10,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,596,398,positive
748,@voice290,11/12/2024 5:02,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,319,241,positive
749,@progressive597,11/15/2024 20:02,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,293,165,positive
750,@voter942,11/17/2024 1:30,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,25,462,positive
751,@patriot390,11/7/2024 15:54,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,473,24,positive
752,@progressive877,11/8/2024 7:27,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,211,85,positive
753,@news865,11/11/2024 17:17,"Kamala Harris spoke in Atlanta today, solid points overall.",Kamala Harris,Democratic Party,25,333,neutral
754,@eco656,11/11/2024 21:19,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,337,134,positive
755,@patriot481,11/13/2024 4:58,"Trump gave another speech today, crowd looked massive.",Donald Trump,Republican Party,382,187,neutral
756,@user269,11/17/2024 1:18,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,529,322,positive
757,@market421,11/11/2024 1:47,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,475,15,positive
758,@eco826,11/15/2024 20:09,Donald Trump continues to hold rallies across the country.,Donald Trump,Republican Party,334,149,neutral
759,@politics504,11/12/2024 17:25,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,518,135,positive
760,@user751,11/15/2024 21:51,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,341,436,positive
761,@market145,11/9/2024 13:04,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,513,139,positive
762,@progressive229,11/8/2024 0:18,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,443,209,negative
763,@politics640,11/7/2024 16:47,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,389,76,positive
764,@eco678,11/14/2024 15:24,Chase Oliver had another small rally today.,Chase Oliver,Libertarian Party,285,267,neutral
765,@freedom730,11/11/2024 20:39,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,389,474,positive
766,@news475,11/12/2024 14:16,Jill Stein keeps climate action front and center,Jill Stein,Green Party,507,107,positive
767,@politics650,11/8/2024 0:27,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,114,471,positive
768,@freedom657,11/17/2024 19:32,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,460,417,positive
769,@voter410,11/16/2024 0:44,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,68,443,positive
770,@market691,11/19/2024 15:56,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,588,18,positive
771,@voice214,11/12/2024 1:44,"Too idealistic, not practical enough for real change.",Jill Stein,Green Party,455,177,negative
772,@voter731,11/17/2024 21:54,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,324,270,positive
773,@politics529,11/18/2024 16:56,Robert Kennedy keeps gaining attention as an independent.,Robert Kennedy,Independent,37,178,neutral
774,@freedom240,11/15/2024 1:08,Not sure Kennedy's independent run is helping anyone.,Robert Kennedy,Independent,548,114,negative
775,@eco845,11/12/2024 1:39,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,324,192,positive
776,@freedom884,11/17/2024 0:38,"Another campaign stop for Kamala, crowd seemed engaged.",Kamala Harris,Democratic Party,558,392,neutral
777,@user692,11/19/2024 8:10,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,483,415,positive
778,@news310,11/9/2024 16:36,Kamala Harris seems out of touch lately.,Kamala Harris,Democratic Party,232,245,negative
779,@patriot814,11/16/2024 20:06,Not sure Kennedy's independent run is helping anyone.,Robert Kennedy,Independent,567,232,negative
780,@user152,11/15/2024 15:55,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,299,181,positive
781,@voice709,11/15/2024 14:29,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,83,291,positive
782,@voice627,11/10/2024 5:50,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,246,287,positive
783,@freedom810,11/20/2024 2:13,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,203,226,positive
784,@user819,11/11/2024 6:12,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,541,108,positive
785,@eco677,11/13/2024 9:15,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,432,176,positive
786,@eco874,11/10/2024 0:30,"Trump gave another speech today, crowd looked massive.",Donald Trump,Republican Party,385,41,neutral
787,@freedom309,11/13/2024 2:26,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,206,257,positive
788,@eco170,11/15/2024 12:57,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,524,290,positive
789,@voter417,11/10/2024 11:50,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,370,117,positive
790,@voter180,11/7/2024 21:04,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,189,471,positive
791,@progressive109,11/14/2024 12:59,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,272,42,positive
792,@voice938,11/19/2024 13:45,"Not sure Jill Stein can make it far, but her ideas are interesting.",Jill Stein,Green Party,110,403,neutral
793,@voice617,11/10/2024 15:41,"She's still polling low, but her base is loyal.",Jill Stein,Green Party,556,23,neutral
794,@news264,11/12/2024 11:25,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,558,350,positive
795,@market356,11/18/2024 8:02,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,174,146,positive
796,@news764,11/19/2024 4:08,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,551,240,positive
797,@voice755,11/19/2024 16:01,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,497,159,positive
798,@patriot185,11/11/2024 3:11,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,327,287,positive
799,@voice771,11/20/2024 11:38,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,319,480,positive
800,@user230,11/15/2024 17:01,Stein's proposals sound reasonable but lack details.,Jill Stein,Green Party,329,137,neutral
801,@progressive573,11/17/2024 5:15,"Haven't heard much from Chase lately, but he's consistent.",Chase Oliver,Libertarian Party,291,293,neutral
802,@voice819,11/14/2024 17:46,Finally a candidate who respects personal choice!,Chase Oliver,Libertarian Party,168,53,positive
803,@eco117,11/17/2024 13:55,Interesting hearing Kennedy's take on the debates.,Robert Kennedy,Independent,247,184,neutral
804,@freedom743,11/19/2024 7:15,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,568,366,positive
805,@news590,11/17/2024 18:57,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,490,233,positive
806,@user221,11/21/2024 1:25,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,312,127,positive
807,@market153,11/18/2024 11:39,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,593,123,positive
808,@patriot938,11/11/2024 19:25,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,349,384,positive
809,@progressive383,11/8/2024 17:09,RFK Jr. continues to attract mixed reactions online.,Robert Kennedy,Independent,57,19,neutral
810,@politics584,11/18/2024 2:13,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,283,428,positive
811,@market550,11/15/2024 8:10,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,299,70,positive
812,@user479,11/19/2024 16:14,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,192,332,positive
813,@politics220,11/20/2024 7:48,"Kennedy gave a long interview today, pretty balanced.",Robert Kennedy,Independent,113,139,neutral
814,@eco123,11/17/2024 8:08,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,544,320,positive
815,@voter690,11/11/2024 14:13,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,129,185,positive
816,@progressive627,11/11/2024 10:53,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,569,171,positive
817,@politics859,11/19/2024 18:15,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,549,280,positive
818,@user900,11/13/2024 23:46,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,389,300,positive
819,@progressive167,11/16/2024 18:14,Oliver's message feels repetitive.,Chase Oliver,Libertarian Party,225,96,negative
820,@news249,11/11/2024 6:57,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,275,343,negative
821,@user760,11/15/2024 18:00,Donald Trump continues to hold rallies across the country.,Donald Trump,Republican Party,263,271,neutral
822,@politics692,11/12/2024 2:14,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,324,302,positive
823,@progressive162,11/11/2024 19:19,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,191,405,positive
824,@patriot604,11/12/2024 22:50,Donald Trump continues to hold rallies across the country.,Donald Trump,Republican Party,86,269,neutral
825,@news954,11/18/2024 13:27,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,404,33,positive
826,@news842,11/17/2024 13:06,Not buying what Chase Oliver is selling.,Chase Oliver,Libertarian Party,227,369,negative
827,@progressive287,11/16/2024 0:32,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,146,83,positive
828,@freedom693,11/15/2024 18:06,"Trump gave another speech today, crowd looked massive.",Donald Trump,Republican Party,168,448,neutral
829,@user652,11/17/2024 3:18,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,443,121,positive
830,@progressive635,11/13/2024 10:59,Donald Trump continues to hold rallies across the country.,Donald Trump,Republican Party,519,250,neutral
831,@voter580,11/10/2024 7:42,Finally a candidate who respects personal choice!,Chase Oliver,Libertarian Party,371,403,positive
832,@progressive458,11/18/2024 9:59,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,300,167,positive
833,@voter782,11/15/2024 20:14,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,547,219,positive
834,@patriot411,11/17/2024 18:23,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,488,27,positive
835,@progressive658,11/16/2024 4:51,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,106,19,positive
836,@voice417,11/16/2024 11:43,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,452,376,positive
837,@voice864,11/7/2024 21:52,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,257,338,positive
838,@eco577,11/12/2024 18:54,Not sure Kennedy's independent run is helping anyone.,Robert Kennedy,Independent,143,366,negative
839,@user915,11/11/2024 0:06,"Haven't heard much from Chase lately, but he's consistent.",Chase Oliver,Libertarian Party,47,422,neutral
840,@eco319,11/7/2024 23:57,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,117,66,positive
841,@user991,11/18/2024 21:24,Not sure Kennedy's independent run is helping anyone.,Robert Kennedy,Independent,449,50,negative
842,@user891,11/18/2024 7:32,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,339,348,positive
843,@politics182,11/13/2024 13:52,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,447,477,negative
844,@eco678,11/17/2024 14:51,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,404,56,positive
845,@patriot980,11/19/2024 3:34,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,45,367,positive
846,@voice262,11/12/2024 15:25,Kamala Harris seems out of touch lately.,Kamala Harris,Democratic Party,464,486,negative
847,@freedom657,11/14/2024 6:55,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,116,14,positive
848,@patriot438,11/17/2024 17:30,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,334,266,positive
849,@voice647,11/9/2024 17:15,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,96,89,positive
850,@news244,11/11/2024 23:11,Stein's proposals sound reasonable but lack details.,Jill Stein,Green Party,279,365,neutral
851,@freedom269,11/18/2024 12:49,Robert Kennedy keeps gaining attention as an independent.,Robert Kennedy,Independent,515,422,neutral
852,@progressive921,11/17/2024 17:30,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,465,205,positive
853,@patriot921,11/10/2024 2:11,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,576,388,positive
854,@freedom661,11/13/2024 1:30,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,48,465,negative
855,@news464,11/19/2024 22:40,Harris keeps focusing on healthcare and education again.,Kamala Harris,Democratic Party,498,357,neutral
856,@voice743,11/20/2024 23:27,Jill Stein keeps climate action front and center,Jill Stein,Green Party,101,77,positive
857,@eco394,11/20/2024 0:02,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,395,427,positive
858,@eco422,11/15/2024 14:14,"She's still polling low, but her base is loyal.",Jill Stein,Green Party,107,246,neutral
859,@market100,11/20/2024 3:05,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,101,398,positive
860,@market519,11/19/2024 5:04,Jill Stein keeps climate action front and center,Jill Stein,Green Party,518,166,positive
861,@news486,11/12/2024 14:47,He's definitely dominating media coverage again.,Donald Trump,Republican Party,428,276,neutral
862,@progressive200,11/8/2024 8:12,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,590,331,positive
863,@patriot977,11/19/2024 22:40,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,29,346,positive
864,@progressive549,11/7/2024 12:03,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,147,177,positive
865,@voice280,11/13/2024 23:16,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,379,212,positive
866,@user818,11/11/2024 7:10,Trump knows how to get things DONE.,Donald Trump,Republican Party,359,28,positive
867,@patriot451,11/17/2024 8:06,"Kennedy sounds confused lately, his stance is unclear.",Robert Kennedy,Independent,422,258,negative
868,@voter579,11/20/2024 5:19,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,139,387,positive
869,@user617,11/11/2024 22:30,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,241,243,positive
870,@market932,11/10/2024 12:47,"Kennedy sounds confused lately, his stance is unclear.",Robert Kennedy,Independent,35,139,negative
871,@market387,11/16/2024 3:47,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,103,397,positive
872,@eco507,11/11/2024 22:30,Libertarians never seem to get real traction.,Chase Oliver,Libertarian Party,584,357,negative
873,@user541,11/18/2024 23:13,"Too idealistic, not practical enough for real change.",Jill Stein,Green Party,227,181,negative
874,@progressive210,11/11/2024 20:12,"She's still polling low, but her base is loyal.",Jill Stein,Green Party,320,137,neutral
875,@news847,11/10/2024 7:20,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,200,149,positive
876,@patriot694,11/9/2024 13:25,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,32,306,positive
877,@politics791,11/17/2024 0:53,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,84,94,positive
878,@voter577,11/8/2024 11:48,Stein's proposals sound reasonable but lack details.,Jill Stein,Green Party,413,302,neutral
879,@voice877,11/20/2024 11:08,"Kamala Harris spoke in Atlanta today, solid points overall.",Kamala Harris,Democratic Party,390,343,neutral
880,@voice398,11/8/2024 18:04,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,269,122,positive
881,@politics779,11/14/2024 23:48,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,451,281,positive
882,@market351,11/16/2024 9:38,"Another campaign stop for Kamala, crowd seemed engaged.",Kamala Harris,Democratic Party,85,60,neutral
883,@market255,11/16/2024 13:00,Kamala Harris seems out of touch lately.,Kamala Harris,Democratic Party,585,166,negative
884,@politics670,11/14/2024 12:13,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,391,80,positive
885,@news877,11/8/2024 1:46,Her policies just don't make sense to me.,Kamala Harris,Democratic Party,551,45,negative
886,@progressive207,11/18/2024 21:46,I like her passion but she's not electable.,Jill Stein,Green Party,362,102,negative
887,@voice436,11/10/2024 7:54,Harris keeps focusing on healthcare and education again.,Kamala Harris,Democratic Party,600,171,neutral
888,@voter142,11/20/2024 21:52,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,301,283,positive
889,@news248,11/14/2024 11:27,Trump knows how to get things DONE.,Donald Trump,Republican Party,48,51,positive
890,@user251,11/11/2024 23:35,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,401,400,positive
891,@patriot521,11/15/2024 2:33,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,245,81,positive
892,@market883,11/19/2024 6:30,"Trump gave another speech today, crowd looked massive.",Donald Trump,Republican Party,397,218,neutral
893,@patriot963,11/12/2024 9:31,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,264,371,positive
894,@politics911,11/10/2024 20:10,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,22,307,positive
895,@user803,11/21/2024 0:14,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,562,208,positive
896,@voter958,11/8/2024 10:18,"She's still polling low, but her base is loyal.",Jill Stein,Green Party,205,13,neutral
897,@progressive149,11/13/2024 18:51,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,160,311,positive
898,@freedom895,11/15/2024 11:32,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,468,464,positive
899,@progressive790,11/18/2024 21:23,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,145,10,positive
900,@market561,11/9/2024 15:46,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,252,232,positive
901,@patriot523,11/7/2024 17:02,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,513,308,positive
902,@patriot577,11/10/2024 22:23,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,159,331,positive
903,@eco566,11/17/2024 9:08,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,428,319,positive
904,@news980,11/9/2024 18:33,Robert Kennedy keeps gaining attention as an independent.,Robert Kennedy,Independent,580,112,neutral
